date_key,customer_key,product_key,region_key,sales_amount,profit,quantity,discount,sales_id
348,702,455,71,67.36,10.104,2,0.2,10149
348,702,207,71,54.528,14.3136,3,0.2,10150
708,601,701,21,843.9,371.316,2,0.0,10151
708,601,1083,21,843.9,371.316,2,0.0,10152
708,601,180,21,449.568,56.196,2,0.2,10153
297,607,1028,2,15.51,3.8775,1,0.0,10154
297,607,1554,2,15.51,3.8775,1,0.0,10155
415,417,1479,21,192.186,36.3018,3,0.1,10156
1075,347,655,21,5.76,1.6128,2,0.0,10157
712,496,1285,130,67.88,18.3276,2,0.0,10158
712,496,50,130,162.89,76.5583,13,0.0,10159
712,496,1713,130,25.71,9.2556,3,0.0,10160
59,15,919,21,191.88,19.188,6,0.0,10161
158,2,190,117,721.875,-420.0,6,0.45,10162
158,2,190,197,721.875,-420.0,6,0.45,10163
158,2,465,117,73.568,-16.5528,4,0.2,10164
158,2,465,197,73.568,-16.5528,4,0.2,10165
158,2,209,117,13.584,1.3584,1,0.2,10166
158,2,209,197,13.584,1.3584,1,0.2,10167
158,2,408,117,64.784,-12.147,1,0.2,10168
158,2,408,197,64.784,-12.147,1,0.2,10169
224,711,1229,13,176.772,-459.6072,3,0.8,10170
209,81,631,176,38.82,19.41,6,0.0,10171
209,81,238,176,21.9,10.512,5,0.0,10172
469,486,407,563,111.79,43.5981,7,0.0,10173
634,378,926,85,445.44,-81.664,8,0.4,10174
634,378,926,319,445.44,-81.664,8,0.4,10175
634,378,926,441,445.44,-81.664,8,0.4,10176
898,373,623,11,16.52,5.369,5,0.2,10177
696,382,1807,9,29.9,13.455,5,0.0,10178
621,707,948,69,116.4,52.38,8,0.0,10179
791,596,1049,43,1.408,0.1584,1,0.2,10180
791,596,1070,43,169.568,0.0,2,0.2,10181
126,754,605,11,251.964,-50.3928,6,0.4,10182
126,754,311,11,523.764,-192.0468,3,0.4,10183
409,640,1156,2,19.44,9.3312,3,0.0,10184
409,640,408,2,194.352,-36.441,3,0.2,10185
409,640,792,2,36.624,13.734,3,0.2,10186
86,104,875,11,340.182,-73.7061,3,0.4,10187
86,104,1250,11,12.672,2.6928,8,0.2,10188
86,104,1446,11,6.888,-5.0512,2,0.7,10189
86,104,1534,11,32.544,-7.7292,2,0.2,10190
86,104,479,11,347.802,-24.843,7,0.3,10191
5,163,69,107,15.57,-11.937,3,0.7,10192
5,163,1487,107,15.57,-11.937,3,0.7,10193
1001,593,789,288,4.608,1.6704,2,0.2,10194
920,388,966,564,257.98,74.8142,2,0.0,10195
364,441,5,90,153.78,44.5962,11,0.0,10196
364,441,5,229,153.78,44.5962,11,0.0,10197
364,441,1534,90,61.02,0.6102,3,0.0,10198
364,441,1534,229,61.02,0.6102,3,0.0,10199
364,441,1832,90,110.11,31.9319,7,0.0,10200
364,441,1832,229,110.11,31.9319,7,0.0,10201
364,441,555,90,7.89,3.5505,1,0.0,10202
364,441,555,229,7.89,3.5505,1,0.0,10203
803,150,496,74,36.024,11.7078,3,0.2,10204
809,56,209,42,54.336,5.4336,4,0.2,10205
809,56,209,436,54.336,5.4336,4,0.2,10206
112,306,424,5,92.52,24.9804,6,0.0,10207
71,762,1056,127,10.272,1.1556,3,0.2,10208
71,762,1056,280,10.272,1.1556,3,0.2,10209
1161,9,1043,173,40.74,0.4074,3,0.0,10210
1161,9,1380,173,14.4,7.056,5,0.0,10211
1161,9,1529,173,149.95,41.986,5,0.0,10212
1161,9,1593,173,16.9,5.07,2,0.0,10213
1161,9,713,173,17.61,8.4528,3,0.0,10214
1161,9,1152,173,378.0,136.08,2,0.0,10215
1161,9,1027,173,17.64,8.6436,3,0.0,10216
1161,9,828,173,373.08,100.7316,6,0.0,10217
1161,9,36,173,1336.44,387.5676,14,0.0,10218
1161,9,1147,173,29.97,0.2997,3,0.0,10219
1162,75,2,401,390.368,48.796,2,0.2,10220
1162,75,218,401,101.52,19.035,5,0.2,10221
1162,75,1615,401,101.52,19.035,5,0.2,10222
770,399,1185,56,74.352,23.235,3,0.2,10223
770,399,1185,235,74.352,23.235,3,0.2,10224
770,399,1185,297,74.352,23.235,3,0.2,10225
744,733,1426,2,15.7,7.065,5,0.0,10226
744,733,1522,2,59.52,15.4752,3,0.0,10227
744,733,322,2,34.4,15.824,5,0.0,10228
592,716,981,21,313.176,-120.0508,2,0.4,10229
592,716,629,21,866.646,173.3292,3,0.1,10230
588,679,192,56,795.408,59.6556,6,0.2,10231
588,679,192,235,795.408,59.6556,6,0.2,10232
588,679,192,297,795.408,59.6556,6,0.2,10233
137,251,1060,23,35.856,12.9978,9,0.2,10234
137,251,545,23,23.84,3.278,4,0.2,10235
163,310,489,5,43.13,14.6642,1,0.0,10236
163,310,251,5,30.87,14.2002,7,0.0,10237
635,130,356,21,70.12,21.036,4,0.0,10238
264,119,580,560,509.9575,41.9965,5,0.15,10239
264,119,519,560,122.91,34.4148,3,0.0,10240
264,119,1236,560,97.568,-6.098,2,0.2,10241
264,119,1518,560,722.352,81.2646,3,0.2,10242
177,587,751,23,11.52,4.176,5,0.2,10243
199,685,1499,2,167.84,11.7488,8,0.0,10244
919,366,1694,188,172.11,-94.6605,1,0.4,10245
150,9,968,21,99.98,7.9984,2,0.0,10246
1110,451,1630,274,156.792,17.6391,1,0.2,10247
1110,451,178,274,35.36,-3.094,2,0.2,10248
1110,451,1826,274,13.592,-0.3398,1,0.2,10249
70,35,159,11,386.68,-5.524,2,0.3,10250
70,35,1545,11,379.96,47.495,5,0.2,10251
70,35,722,11,539.91,-116.9805,3,0.4,10252
70,35,1563,11,41.24,13.9185,5,0.2,10253
70,35,1619,11,51.897,-41.5176,1,0.7,10254
70,35,951,11,552.56,-138.14,5,0.2,10255
70,35,1098,11,23.16,-15.44,5,0.7,10256
70,35,1852,11,126.08,-28.368,2,0.2,10257
70,35,208,11,449.1,-643.71,3,0.7,10258
70,35,1577,11,449.1,-643.71,3,0.7,10259
319,95,1320,11,195.104,21.9492,4,0.2,10260
319,95,683,11,36.672,6.4176,3,0.2,10261
675,96,65,13,85.246,-6.089,2,0.3,10262
675,96,125,13,85.246,-6.089,2,0.3,10263
675,96,1558,13,32.712,-26.1696,2,0.6,10264
462,776,541,26,11.43,5.3721,3,0.0,10265
462,776,541,113,11.43,5.3721,3,0.0,10266
462,776,541,254,11.43,5.3721,3,0.0,10267
462,776,340,26,30.44,14.9156,2,0.0,10268
462,776,340,113,30.44,14.9156,2,0.0,10269
462,776,340,254,30.44,14.9156,2,0.0,10270
462,776,221,26,12.96,6.3504,2,0.0,10271
462,776,221,113,12.96,6.3504,2,0.0,10272
462,776,221,254,12.96,6.3504,2,0.0,10273
462,776,1762,26,16.0,7.68,4,0.0,10274
462,776,1762,113,16.0,7.68,4,0.0,10275
462,776,1762,254,16.0,7.68,4,0.0,10276
462,776,939,26,32.67,8.4942,3,0.0,10277
462,776,939,113,32.67,8.4942,3,0.0,10278
462,776,939,254,32.67,8.4942,3,0.0,10279
129,743,809,43,4.464,-0.9486,3,0.2,10280
129,743,806,43,9.345,-6.5415,5,0.7,10281
354,163,541,542,9.144,3.0861,3,0.2,10282
354,163,310,542,23.136,8.3868,6,0.2,10283
354,163,1178,542,99.2,25.792,5,0.0,10284
1163,293,888,5,21.36,7.209,5,0.2,10285
540,435,1461,445,46.9,13.132,5,0.0,10286
265,539,611,2,18.72,6.552,5,0.2,10287
265,539,1127,2,236.528,-2.9566,2,0.2,10288
548,190,167,74,18.9,8.694,3,0.0,10289
338,779,130,204,10.688,3.7408,2,0.2,10290
338,779,601,204,237.096,20.7459,3,0.2,10291
448,280,785,23,5.184,1.8144,1,0.2,10292
448,280,1729,23,5.184,1.8144,1,0.2,10293
448,280,1544,23,65.584,23.7742,2,0.2,10294
448,280,1294,23,22.2,-26.085,1,0.6,10295
448,280,986,23,419.4,146.79,5,0.2,10296
344,660,648,338,88.92,14.4495,5,0.2,10297
698,320,106,13,9.912,3.2214,3,0.2,10298
698,320,1220,13,318.43,-77.333,5,0.3,10299
698,320,328,13,5.8,-10.15,5,0.8,10300
698,320,1561,13,1415.76,88.485,6,0.2,10301
644,249,926,404,148.48,16.704,2,0.2,10302
680,348,1405,23,9.248,3.1212,4,0.2,10303
680,348,491,23,1036.624,51.8312,2,0.2,10304
393,329,12,157,569.64,148.1064,2,0.0,10305
393,329,630,157,9.14,4.57,1,0.0,10306
393,329,1318,157,1196.86,119.686,7,0.0,10307
393,329,678,157,523.26,125.5824,9,0.0,10308
348,482,1715,2,639.968,215.9892,4,0.2,10309
348,482,820,2,52.76,24.2696,2,0.0,10310
915,74,335,5,538.92,80.838,9,0.0,10311
163,432,1473,411,14.88,3.72,2,0.0,10312
163,432,1555,411,34.24,15.408,8,0.0,10313
163,432,538,411,261.74,65.435,2,0.0,10314
289,707,1672,2,87.84,23.7168,8,0.0,10315
344,354,704,2,34.92,11.8728,4,0.0,10316
1115,398,818,21,14.94,7.0218,3,0.0,10317
1115,398,1037,21,14.56,6.2608,2,0.0,10318
427,557,99,11,3.576,-2.8608,4,0.7,10319
427,557,198,11,147.184,-29.4368,2,0.2,10320
950,671,1343,491,1499.95,449.985,5,0.0,10321
343,426,759,23,13.568,3.2224,4,0.2,10322
1038,468,121,1,2573.82,746.4078,9,0.0,10323
1038,468,121,294,2573.82,746.4078,9,0.0,10324
1038,468,575,1,609.98,274.491,2,0.0,10325
1038,468,575,294,609.98,274.491,2,0.0,10326
1038,468,935,1,609.98,274.491,2,0.0,10327
1038,468,935,294,609.98,274.491,2,0.0,10328
1038,468,451,1,5.48,1.4796,2,0.0,10329
1038,468,451,294,5.48,1.4796,2,0.0,10330
1038,468,35,1,391.98,113.6742,2,0.0,10331
1038,468,35,294,391.98,113.6742,2,0.0,10332
1038,468,875,1,755.96,204.1092,4,0.0,10333
1038,468,875,294,755.96,204.1092,4,0.0,10334
1038,468,1528,1,31.12,0.3112,4,0.0,10335
1038,468,1528,294,31.12,0.3112,4,0.0,10336
1038,468,790,1,6.54,3.0084,1,0.0,10337
1038,468,790,294,6.54,3.0084,1,0.0,10338
143,698,119,109,12.78,5.751,1,0.0,10339
866,656,69,21,18.464,6.924,4,0.2,10340
866,656,1487,21,18.464,6.924,4,0.2,10341
535,183,1220,11,445.802,-108.2662,7,0.3,10342
117,38,1853,463,2.48,0.868,1,0.0,10343
117,38,1521,463,25.9,12.691,5,0.0,10344
547,328,1347,19,29.9,14.651,5,0.0,10345
547,328,1347,328,29.9,14.651,5,0.0,10346
547,328,1301,19,2249.91,517.4793,9,0.0,10347
547,328,1301,328,2249.91,517.4793,9,0.0,10348
547,328,217,19,1053.164,-105.3164,4,0.3,10349
547,328,217,328,1053.164,-105.3164,4,0.3,10350
61,732,868,74,12.96,6.2208,2,0.0,10351
230,136,91,2,106.68,33.0708,6,0.0,10352
674,497,1759,523,119.94,5.997,6,0.0,10353
221,694,1453,13,10.272,3.21,3,0.2,10354
221,694,1224,13,512.19,-65.853,5,0.3,10355
221,694,1044,13,1.556,-4.2012,2,0.8,10356
1164,647,763,253,4.448,1.4456,2,0.2,10357
1164,647,743,253,276.69,49.8042,3,0.0,10358
1164,647,312,253,4.96,2.3312,4,0.0,10359
1164,647,31,253,71.92,20.8568,4,0.0,10360
1164,647,193,253,18.84,7.9128,3,0.0,10361
1164,647,440,253,140.97,19.7358,3,0.0,10362
1164,647,35,253,470.376,52.9173,3,0.2,10363
984,484,1292,2,6.08,2.0672,2,0.0,10364
984,484,54,2,164.792,18.5391,1,0.2,10365
1012,760,1050,565,23.36,11.68,2,0.0,10366
111,573,340,275,12.176,-18.8728,4,0.8,10367
982,130,1140,9,46.384,5.2182,2,0.2,10368
982,130,247,9,362.92,105.2468,2,0.0,10369
1164,253,827,39,9.248,3.3524,2,0.2,10370
1164,253,827,96,9.248,3.3524,2,0.2,10371
1164,253,827,118,9.248,3.3524,2,0.2,10372
1164,253,760,39,1889.946,-377.9892,9,0.4,10373
1164,253,760,96,1889.946,-377.9892,9,0.4,10374
1164,253,760,118,1889.946,-377.9892,9,0.4,10375
1164,253,172,39,62.04,4.653,5,0.2,10376
1164,253,172,96,62.04,4.653,5,0.2,10377
1164,253,172,118,62.04,4.653,5,0.2,10378
1164,253,1081,39,396.92,148.845,5,0.2,10379
1164,253,1081,96,396.92,148.845,5,0.2,10380
1164,253,1081,118,396.92,148.845,5,0.2,10381
1164,253,1371,39,239.456,17.9592,7,0.2,10382
1164,253,1371,96,239.456,17.9592,7,0.2,10383
1164,253,1371,118,239.456,17.9592,7,0.2,10384
1164,253,348,39,13.12,2.132,5,0.2,10385
1164,253,348,96,13.12,2.132,5,0.2,10386
1164,253,348,118,13.12,2.132,5,0.2,10387
35,253,916,110,29.36,13.5056,2,0.0,10388
35,253,916,170,29.36,13.5056,2,0.0,10389
35,253,916,212,29.36,13.5056,2,0.0,10390
35,253,1448,110,214.9,62.321,5,0.0,10391
35,253,1448,170,214.9,62.321,5,0.0,10392
35,253,1448,212,214.9,62.321,5,0.0,10393
35,253,123,110,15.92,7.4824,4,0.0,10394
35,253,123,170,15.92,7.4824,4,0.0,10395
35,253,123,212,15.92,7.4824,4,0.0,10396
35,253,832,110,146.45,48.3285,5,0.0,10397
35,253,832,170,146.45,48.3285,5,0.0,10398
35,253,832,212,146.45,48.3285,5,0.0,10399
35,253,469,110,15.14,0.6056,1,0.0,10400
35,253,469,170,15.14,0.6056,1,0.0,10401
35,253,469,212,15.14,0.6056,1,0.0,10402
35,253,1595,110,5.76,2.6496,2,0.0,10403
35,253,1595,170,5.76,2.6496,2,0.0,10404
35,253,1595,212,5.76,2.6496,2,0.0,10405
35,253,898,110,1399.98,629.991,2,0.0,10406
35,253,898,170,1399.98,629.991,2,0.0,10407
35,253,898,212,1399.98,629.991,2,0.0,10408
65,199,533,169,8.952,-7.46,2,0.7,10409
65,199,533,182,8.952,-7.46,2,0.7,10410
65,199,533,376,8.952,-7.46,2,0.7,10411
65,199,1192,169,8.856,-6.4944,6,0.7,10412
65,199,1192,182,8.856,-6.4944,6,0.7,10413
65,199,1192,376,8.856,-6.4944,6,0.7,10414
65,199,214,169,85.246,-1.2178,2,0.3,10415
65,199,214,182,85.246,-1.2178,2,0.3,10416
65,199,214,376,85.246,-1.2178,2,0.3,10417
1077,53,783,400,21.728,7.6048,7,0.2,10418
1077,53,881,400,1487.04,148.704,5,0.2,10419
987,20,1634,9,71.88,33.0648,6,0.0,10420
987,20,1410,9,9.24,2.9568,3,0.0,10421
987,20,1374,9,35.88,16.146,6,0.0,10422
987,20,21,9,17.04,5.538,3,0.2,10423
987,20,766,9,931.176,314.2719,3,0.2,10424
27,63,1334,566,266.352,-13.3176,3,0.2,10425
27,63,536,566,483.136,54.3528,4,0.2,10426
907,574,819,228,196.784,-22.1382,2,0.2,10427
907,574,268,228,231.92,5.798,5,0.2,10428
186,429,563,2,29.7,8.019,3,0.0,10429
735,598,1826,13,13.592,-14.2716,2,0.6,10430
318,219,131,9,70.88,33.3136,2,0.0,10431
575,511,387,62,114.288,12.8574,1,0.2,10432
575,511,792,62,36.624,-24.416,8,0.7,10433
575,511,1687,62,242.352,-363.528,8,0.7,10434
575,511,1698,62,49.616,4.9616,2,0.2,10435
575,511,1070,62,508.704,0.0,6,0.2,10436
575,511,1395,62,57.36,-14.34,6,0.2,10437
575,511,635,62,906.68,68.001,5,0.2,10438
983,783,1543,125,719.952,71.9952,6,0.2,10439
983,783,1543,337,719.952,71.9952,6,0.2,10440
983,783,529,125,755.944,66.1451,7,0.2,10441
983,783,529,337,755.944,66.1451,7,0.2,10442
983,783,1235,125,11.98,-19.168,5,0.8,10443
983,783,1235,337,11.98,-19.168,5,0.8,10444
983,783,309,125,0.898,-1.5715,1,0.8,10445
983,783,309,337,0.898,-1.5715,1,0.8,10446
65,606,1398,13,21.204,-11.6622,3,0.6,10447
1165,543,1790,21,34.74,17.37,3,0.0,10448
1165,543,880,21,833.94,216.8244,6,0.0,10449
1165,543,813,21,12.96,4.536,3,0.2,10450
1165,543,1415,21,25.92,12.4416,4,0.0,10451
1026,315,907,11,349.965,-216.9783,7,0.5,10452
1026,315,803,11,22.32,5.301,5,0.2,10453
345,336,963,39,158.28,72.8088,6,0.0,10454
345,336,963,96,158.28,72.8088,6,0.0,10455
345,336,963,118,158.28,72.8088,6,0.0,10456
345,336,904,39,497.94,224.073,3,0.0,10457
345,336,904,96,497.94,224.073,3,0.0,10458
345,336,904,118,497.94,224.073,3,0.0,10459
302,352,161,90,533.94,154.8426,3,0.0,10460
302,352,161,229,533.94,154.8426,3,0.0,10461
302,352,973,90,167.94,82.2906,3,0.0,10462
302,352,973,229,167.94,82.2906,3,0.0,10463
302,352,1237,90,31.68,9.8208,6,0.0,10464
302,352,1237,229,31.68,9.8208,6,0.0,10465
946,206,2,169,170.786,0.0,1,0.3,10466
946,206,2,182,170.786,0.0,1,0.3,10467
946,206,2,376,170.786,0.0,1,0.3,10468
324,263,1666,23,198.744,0.0,4,0.3,10469
362,177,691,62,63.824,13.5626,2,0.2,10470
807,622,1366,5,435.168,-59.8356,4,0.2,10471
807,622,1206,5,48.58,7.7728,1,0.0,10472
82,472,85,13,47.976,8.3958,3,0.2,10473
82,472,1504,13,20.736,7.2576,4,0.2,10474
30,211,428,2,26.46,11.907,9,0.0,10475
30,211,1663,2,49.12,23.0864,4,0.0,10476
30,211,665,2,15.0,7.2,3,0.0,10477
619,396,42,362,194.7,9.735,5,0.0,10478
619,396,1127,362,591.32,112.3508,4,0.0,10479
619,396,896,362,2.84,0.8804,1,0.0,10480
576,454,17,2,221.96,4.4392,2,0.0,10481
576,454,1023,2,236.0,40.12,4,0.0,10482
982,407,925,5,41.94,15.0984,2,0.0,10483
982,407,994,5,52.792,4.6193,1,0.2,10484
123,44,504,173,563.94,112.788,3,0.0,10485
522,248,1770,78,2625.12,735.0336,8,0.0,10486
522,248,887,78,17.94,4.485,3,0.0,10487
864,720,724,11,422.856,15.8571,3,0.2,10488
393,665,57,21,127.764,2.8392,2,0.1,10489
91,121,1604,25,3499.93,909.9818,7,0.0,10490
91,121,1604,137,3499.93,909.9818,7,0.0,10491
91,121,1604,303,3499.93,909.9818,7,0.0,10492
91,121,1604,307,3499.93,909.9818,7,0.0,10493
91,121,1595,25,14.4,6.624,5,0.0,10494
91,121,1595,137,14.4,6.624,5,0.0,10495
91,121,1595,303,14.4,6.624,5,0.0,10496
91,121,1595,307,14.4,6.624,5,0.0,10497
91,121,1138,25,122.97,60.2553,3,0.0,10498
91,121,1138,137,122.97,60.2553,3,0.0,10499
91,121,1138,303,122.97,60.2553,3,0.0,10500
91,121,1138,307,122.97,60.2553,3,0.0,10501
91,121,375,25,9.32,2.7028,4,0.0,10502
91,121,375,137,9.32,2.7028,4,0.0,10503
91,121,375,303,9.32,2.7028,4,0.0,10504
91,121,375,307,9.32,2.7028,4,0.0,10505
91,121,807,25,122.94,59.0112,3,0.0,10506
91,121,807,137,122.94,59.0112,3,0.0,10507
91,121,807,303,122.94,59.0112,3,0.0,10508
91,121,807,307,122.94,59.0112,3,0.0,10509
674,470,1148,44,17.31,5.193,3,0.0,10510
674,470,1148,500,17.31,5.193,3,0.0,10511
674,470,1148,503,17.31,5.193,3,0.0,10512
13,730,1254,203,128.744,12.8744,7,0.2,10513
65,204,75,11,58.248,11.6496,9,0.2,10514
65,204,65,11,71.246,-19.3382,2,0.3,10515
65,204,125,11,71.246,-19.3382,2,0.3,10516
65,204,974,11,7.872,0.5904,3,0.2,10517
65,204,781,11,887.271,-63.3765,3,0.3,10518
694,611,547,69,146.86,70.4928,7,0.0,10519
694,611,630,69,36.56,18.28,4,0.0,10520
926,137,544,2,225.576,22.5576,3,0.2,10521
329,351,1372,25,5.248,0.4592,2,0.2,10522
329,351,1372,137,5.248,0.4592,2,0.2,10523
329,351,1372,303,5.248,0.4592,2,0.2,10524
329,351,1372,307,5.248,0.4592,2,0.2,10525
329,351,956,25,38.256,4.782,3,0.2,10526
329,351,956,137,38.256,4.782,3,0.2,10527
329,351,956,303,38.256,4.782,3,0.2,10528
329,351,956,307,38.256,4.782,3,0.2,10529
329,351,1631,25,40.24,13.078,5,0.2,10530
329,351,1631,137,40.24,13.078,5,0.2,10531
329,351,1631,303,40.24,13.078,5,0.2,10532
329,351,1631,307,40.24,13.078,5,0.2,10533
329,351,1854,25,29.925,-21.945,5,0.7,10534
329,351,1854,137,29.925,-21.945,5,0.7,10535
329,351,1854,303,29.925,-21.945,5,0.7,10536
329,351,1854,307,29.925,-21.945,5,0.7,10537
329,351,336,25,148.704,46.47,6,0.2,10538
329,351,336,137,148.704,46.47,6,0.2,10539
329,351,336,303,148.704,46.47,6,0.2,10540
329,351,336,307,148.704,46.47,6,0.2,10541
329,351,61,25,55.92,16.776,10,0.2,10542
329,351,61,137,55.92,16.776,10,0.2,10543
329,351,61,303,55.92,16.776,10,0.2,10544
329,351,61,307,55.92,16.776,10,0.2,10545
631,765,736,233,12.96,6.2208,2,0.0,10546
1023,575,1499,23,25.176,-33.3582,3,0.6,10547
1023,575,777,23,5.584,-1.6752,2,0.6,10548
1023,575,740,23,1297.368,97.3026,9,0.2,10549
166,516,551,63,264.32,19.824,2,0.2,10550
899,178,785,9,25.92,12.4416,4,0.0,10551
899,178,1729,9,25.92,12.4416,4,0.0,10552
899,178,281,9,22.96,6.6584,7,0.0,10553
1166,194,591,493,19.44,9.3312,3,0.0,10554
286,4,1466,564,9.54,4.293,2,0.0,10555
286,4,197,564,5.81,1.8011,1,0.0,10556
286,4,132,564,5.76,1.728,2,0.0,10557
286,4,1580,564,5.76,1.728,2,0.0,10558
253,619,532,21,14.91,4.6221,3,0.0,10559
954,576,1727,388,6.642,-4.428,9,0.7,10560
108,633,1300,264,18.54,8.7138,2,0.0,10561
108,633,14,264,679.96,220.987,5,0.2,10562
856,488,11,2,189.576,9.4788,1,0.2,10563
856,488,1795,2,71.96,7.196,5,0.2,10564
642,580,235,2,539.92,47.243,5,0.2,10565
642,580,635,2,725.344,54.4008,4,0.2,10566
642,580,1853,2,7.44,2.604,3,0.0,10567
687,777,649,47,39.48,11.0544,1,0.0,10568
687,777,649,259,39.48,11.0544,1,0.0,10569
687,777,864,47,39.48,11.0544,1,0.0,10570
687,777,864,259,39.48,11.0544,1,0.0,10571
294,135,1152,69,850.5,245.7,5,0.1,10572
294,135,912,69,75.33,19.5858,9,0.0,10573
83,314,1549,43,325.632,28.4928,6,0.2,10574
83,314,1218,43,23.344,-1.459,2,0.2,10575
83,314,1018,43,16.52,5.369,5,0.2,10576
810,89,561,204,335.72,113.3055,5,0.2,10577
810,89,824,204,251.944,88.1804,7,0.2,10578
810,89,799,204,127.302,-9.093,7,0.3,10579
615,348,293,111,1207.84,314.0384,8,0.0,10580
615,348,293,153,1207.84,314.0384,8,0.0,10581
615,348,1106,111,12.53,5.8891,1,0.0,10582
615,348,1106,153,12.53,5.8891,1,0.0,10583
615,348,1273,111,34.58,10.0282,1,0.0,10584
615,348,1273,153,34.58,10.0282,1,0.0,10585
615,348,1518,111,300.98,87.2842,1,0.0,10586
615,348,1518,153,300.98,87.2842,1,0.0,10587
615,348,874,111,258.75,77.625,3,0.0,10588
615,348,874,153,258.75,77.625,3,0.0,10589
581,588,1522,47,59.52,15.4752,3,0.0,10590
581,588,1522,259,59.52,15.4752,3,0.0,10591
581,588,1471,47,57.96,27.2412,7,0.0,10592
581,588,1471,259,57.96,27.2412,7,0.0,10593
581,588,1508,47,441.96,101.6508,2,0.0,10594
581,588,1508,259,441.96,101.6508,2,0.0,10595
581,588,1742,47,68.04,33.3396,6,0.0,10596
581,588,1742,259,68.04,33.3396,6,0.0,10597
1100,698,1855,234,703.71,-938.28,6,0.7,10598
1100,698,533,234,17.904,-14.92,4,0.7,10599
1100,698,1241,234,11.976,-9.1816,4,0.7,10600
1100,698,1645,234,67.96,0.8495,5,0.2,10601
58,663,881,2,892.224,89.2224,3,0.2,10602
341,352,1815,228,1299.99,-571.9956,2,0.5,10603
544,713,805,9,4.544,1.6472,2,0.2,10604
544,713,781,9,1352.032,84.502,4,0.2,10605
18,107,744,341,1548.99,-464.697,9,0.4,10606
18,107,744,578,1548.99,-464.697,9,0.4,10607
18,107,1471,341,19.872,6.7068,3,0.2,10608
18,107,1471,578,19.872,6.7068,3,0.2,10609
784,238,101,63,119.448,-13.4379,3,0.2,10610
784,238,237,63,118.16,-25.109,2,0.2,10611
205,784,1689,125,19.56,5.4768,4,0.0,10612
205,784,1689,337,19.56,5.4768,4,0.0,10613
673,623,1731,105,80.96,29.1456,4,0.0,10614
673,623,1485,105,25.92,12.4416,4,0.0,10615
1167,29,656,2,106.96,31.0184,2,0.0,10616
1167,29,269,2,187.76,76.9816,4,0.0,10617
1167,29,979,2,187.76,76.9816,4,0.0,10618
246,680,675,85,76.776,-53.7432,4,0.7,10619
246,680,675,319,76.776,-53.7432,4,0.7,10620
246,680,675,441,76.776,-53.7432,4,0.7,10621
703,52,835,10,53.9,25.872,5,0.0,10622
1168,746,444,125,76.728,-53.7096,3,0.6,10623
1168,746,444,337,76.728,-53.7096,3,0.6,10624
1168,746,1761,125,76.728,-53.7096,3,0.6,10625
1168,746,1761,337,76.728,-53.7096,3,0.6,10626
1168,746,995,125,10.43,-18.2525,7,0.8,10627
1168,746,995,337,10.43,-18.2525,7,0.8,10628
366,624,1178,2,99.2,25.792,5,0.0,10629
1169,612,709,171,15.92,2.786,5,0.2,10630
69,631,1547,167,129.92,10.3936,4,0.0,10631
965,661,1009,233,30.4,13.984,1,0.0,10632
965,661,308,233,5399.91,2591.9568,9,0.0,10633
965,661,1745,233,119.1,34.539,3,0.0,10634
155,16,584,263,40.08,19.2384,6,0.0,10635
155,16,584,551,40.08,19.2384,6,0.0,10636
155,16,687,263,59.94,28.1718,3,0.0,10637
155,16,687,551,59.94,28.1718,3,0.0,10638
155,16,1315,263,259.98,88.3932,2,0.0,10639
155,16,1315,551,259.98,88.3932,2,0.0,10640
155,16,1550,263,170.98,32.4862,1,0.0,10641
155,16,1550,551,170.98,32.4862,1,0.0,10642
155,16,1856,263,38.97,4.6764,3,0.0,10643
155,16,1856,551,38.97,4.6764,3,0.0,10644
155,16,1029,263,154.9,69.705,5,0.0,10645
155,16,1029,551,154.9,69.705,5,0.0,10646
155,16,906,263,446.068,0.0,4,0.3,10647
155,16,906,551,446.068,0.0,4,0.3,10648
637,773,478,322,152.94,41.2938,3,0.0,10649
1170,162,1627,36,23.472,4.9878,3,0.2,10650
521,455,1717,233,195.64,91.9508,4,0.0,10651
521,455,1035,233,14.94,7.0218,3,0.0,10652
521,455,701,233,1687.8,742.632,4,0.0,10653
521,455,1083,233,1687.8,742.632,4,0.0,10654
521,455,1067,233,341.96,78.6508,2,0.0,10655
521,455,39,233,605.88,151.47,6,0.0,10656
153,175,1491,347,186.732,41.496,1,0.1,10657
153,175,454,347,3812.97,1906.485,3,0.0,10658
967,75,1845,31,26.424,9.5787,9,0.2,10659
967,75,1845,126,26.424,9.5787,9,0.2,10660
967,75,1747,31,625.99,187.797,1,0.0,10661
967,75,1747,126,625.99,187.797,1,0.0,10662
882,180,622,26,1568.61,329.4081,9,0.0,10663
882,180,622,113,1568.61,329.4081,9,0.0,10664
882,180,622,254,1568.61,329.4081,9,0.0,10665
882,180,155,26,17.3,8.304,1,0.0,10666
882,180,155,113,17.3,8.304,1,0.0,10667
882,180,155,254,17.3,8.304,1,0.0,10668
882,180,1857,26,160.0,62.4,8,0.0,10669
882,180,1857,113,160.0,62.4,8,0.0,10670
882,180,1857,254,160.0,62.4,8,0.0,10671
664,603,817,277,179.94,50.3832,3,0.0,10672
664,603,311,277,872.94,157.1292,3,0.0,10673
664,603,90,277,12.96,6.2208,2,0.0,10674
283,483,432,76,88.8,44.4,6,0.0,10675
